,hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,age,country,gender,marital,parenthood
189,47171,597,24h,"I went to the gym last night, which always makes me feel better.","I went to the gym last night, which always makes me feel better.",True,1,,exercise,24,USA,m,married,y
190,53651,597,24h,"I went to the gym last night, which always makes me feel better.","I went to the gym last night, which always makes me feel better.",True,1,,exercise,24,USA,m,married,y
191,65493,597,3m,I went to the gym last night and had a very good workout.,I went to the gym last night and had a very good workout.,True,1,,exercise,24,USA,m,married,y
192,94018,597,3m,"I went to the gym last night, which always feels good.","I went to the gym last night, which always feels good.",True,1,,exercise,24,USA,m,married,y
193,111630,597,24h,"I got to go to the gym and work out, which always makes me feel good.","I got to go to the gym and work out, which always makes me feel good.",True,1,,exercise,24,USA,m,married,y
194,120842,597,24h,"I had a good run, I felt really great after.","I had a good run, I felt really great after.",True,1,,exercise,24,USA,m,married,y
195,34535,747,24h,I found time in my schedule to workout. ,I found time in my schedule to workout. ,True,1,,exercise,30,USA,m,single,n
196,34657,4273,24h,I went on a really good run.,I went on a really good run.,True,1,,exercise,23,USA,f,single,n
197,34697,199,24h,I ran four miles at the gym after work.,I ran four miles at the gym after work.,True,1,,exercise,31,USA,f,single,n
198,41738,199,24h,I went to a yoga class.,I went to a yoga class.,True,1,,exercise,31,USA,f,single,n
199,47672,199,24h,I went and worked out at the gym.,I went and worked out at the gym.,True,1,,exercise,31,USA,f,single,n
200,76439,199,3m,I ran 5 miles.,I ran 5 miles.,True,1,exercise,exercise,31,USA,f,single,n
201,128562,199,24h,I went running. ,I went running. ,True,1,exercise,exercise,31,USA,f,single,n
202,34833,4931,24h,I learned I can take special classes with my gym membership I didn't think I could take.,I learned I can take special classes with my gym membership I didn't think I could take.,True,1,,exercise,25,USA,f,single,n
203,34865,4018,24h,I walked over 2 miles yesterday.,I walked over 2 miles yesterday.,True,1,,exercise,33,USA,f,single,n
204,34972,5236,24h,I hit a new  PR in the gym,I hit a new  PR in the gym,True,1,,exercise,23,USA,m,single,n
205,34993,1113,24h,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
206,39616,1113,24h,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
207,41955,1113,24h,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
208,46198,1113,24h,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
209,51439,1113,24h,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
210,54188,1113,24h,I WENT TO  YOGA,I WENT TO  YOGA,True,1,,exercise,27,IND,m,married,y
211,62261,1113,3m,I WENT TO YOGA,I WENT TO YOGA,True,1,,exercise,27,IND,m,married,y
212,35022,401,24h,I worked out at the gym.,I worked out at the gym.,True,1,exercise,exercise,41,USA,m,single,n
213,39176,401,24h,I went to the gym and worked out.,I went to the gym and worked out.,True,1,,exercise,41,USA,m,single,n
214,62838,401,3m,I went to the gym.,I went to the gym.,True,1,,exercise,41,USA,m,single,n
215,76777,401,3m,I went to the gym.,I went to the gym.,True,1,,exercise,41,USA,m,single,n
216,110125,401,24h,I went to the gym to work out.,I went to the gym to work out.,True,1,,exercise,41,USA,m,single,n
217,35038,1128,24h,i was happy that i was able to have good exercise at the gym.,i was happy that i was able to have good exercise at the gym.,True,1,exercise,exercise,24,USA,m,single,n
218,61540,1128,3m,able to go to the gym and rehab my shoulder,able to go to the gym and rehab my shoulder,True,1,,exercise,24,USA,m,single,n
219,91203,1128,3m,i was able to exercise and lose a little weight,i was able to exercise and lose a little weight,True,1,,exercise,24,USA,m,single,n
220,119163,1128,24h,i was able to go to the gym and get a good workout,i was able to go to the gym and get a good workout,True,1,,exercise,24,USA,m,single,n
221,35257,425,24h,I went running at the gym!,I went running at the gym!,True,1,,exercise,30.0,USA,f,single,n
222,76601,425,3m,"I went on a 10 mile bike ride, longest ride ever for me!","I went on a 10 mile bike ride, longest ride ever for me!",True,1,,exercise,30.0,USA,f,single,n
223,35262,6862,24h,I completed a 3 mile walk in under an hour.,I completed a 3 mile walk in under an hour.,True,1,,exercise,53,USA,f,divorced,y
224,35293,1101,24h,I did a personal training session at the gym that made me feel very strong and fit!,I did a personal training session at the gym that made me feel very strong and fit!,True,1,,exercise,26,USA,f,single,n
225,91110,1101,3m,I had a great personal training session this morning and feel accomplished very early in the day!,I had a great personal training session this morning and feel accomplished very early in the day!,True,1,,exercise,26,USA,f,single,n
226,35308,504,24h,I had a really nice workout after going up in weight on all of my lifts,I had a really nice workout after going up in weight on all of my lifts,True,1,,exercise,39,USA,m,single,n
227,35352,3924,24h,"I went for a jog. I didn't think I was ever going to be able to run again and I didn't run for very long, but I was still able to do it and hope that I can continue. ","I went for a jog. I didn't think I was ever going to be able to run again and I didn't run for very long, but I was still able to do it and hope that I can continue. ",True,2,,exercise,25,USA,f,single,n
228,35415,46,24h,"After work this morning, I went to the gym and finally had the chance to get better to talk with someone that I have been wanting to get the chance to know for quite some time now. ","After work this morning, I went to the gym and finally had the chance to get better to talk with someone that I have been wanting to get the chance to know for quite some time now. ",True,1,,exercise,29,USA,m,single,n
229,40329,46,24h,"I had a great workout yesterday that lasted a little over two hours, leaving me feeling awesome.","I had a great workout yesterday that lasted a little over two hours, leaving me feeling awesome.",True,1,exercise,exercise,29,USA,m,single,n
230,52972,46,24h,"After work, I got a great workout in at the gym and definitely feel like I'm making progress!","After work, I got a great workout in at the gym and definitely feel like I'm making progress!",True,1,,exercise,29,USA,m,single,n
231,55187,46,24h,"I had an amazing workout yesterday and did a ton of cardio, breaking a crazy sweat.","I had an amazing workout yesterday and did a ton of cardio, breaking a crazy sweat.",True,1,,exercise,29,USA,m,single,n
232,35466,683,24h,i had an intense workout,i had an intense workout,True,1,,exercise,27,USA,m,single,n
233,40094,683,24h,had a nice and revitalizing workout,had a nice and revitalizing workout,True,1,,exercise,27,USA,m,single,n
234,51635,683,24h,having a great workout,having a great workout,True,1,exercise,exercise,27,USA,m,single,n
235,70243,683,3m,going to the gym,going to the gym,True,1,,exercise,27,USA,m,single,n
236,83768,683,3m,having a great workout ,having a great workout ,True,1,exercise,exercise,27,USA,m,single,n
237,35481,518,24h,I went to the gym even though I had planned to take the evening off.,I went to the gym even though I had planned to take the evening off.,True,1,,exercise,24.0,USA,m,single,n
238,41632,518,24h,"I did not plan on going to the gym today, but I ran on the treadmill for about half an hour.","I did not plan on going to the gym today, but I ran on the treadmill for about half an hour.",True,1,,exercise,24.0,USA,m,single,n
239,111140,518,24h,I performed a workout that was difficult and completed it within an hour.,I performed a workout that was difficult and completed it within an hour.,True,1,,exercise,24.0,USA,m,single,n
240,35596,295,24h,I had a satisfying workout.,I had a satisfying workout.,True,1,,exercise,34,USA,m,single,n
241,51377,295,24h,I had a good workout.,I had a good workout.,True,1,exercise,exercise,34,USA,m,single,n
242,100535,295,3m,I had a really satisfying workout and my biceps looked bigger.,I had a really satisfying workout and my biceps looked bigger.,True,1,,exercise,34,USA,m,single,n
243,35702,284,24h,I had a good workout today with plenty of excercises.,I had a good workout today with plenty of excercises.,True,1,,exercise,34,USA,m,single,n
244,35716,6203,24h,skipped the gym,skipped the gym,True,1,,exercise,36,USA,f,married,n
245,35825,854,24h,Going for a run made me happy.,Going for a run made me happy.,True,1,exercise,exercise,29,USA,f,single,n
246,117068,854,24h,I went for a jog by myself. ,I went for a jog by myself. ,True,1,,exercise,29,USA,f,single,n
247,35877,3185,24h,An event that made me happy was when I was able to gain more muscle in my arms after working out in the gym.,An event that made me happy was when I was able to gain more muscle in my arms after working out in the gym.,True,1,,exercise,22,USA,m,single,n
248,35908,655,24h,I went to the gym after a long day.,I went to the gym after a long day.,True,1,,exercise,24,USA,m,single,n
249,46076,655,24h,Running 2 miles at the gym.,Running 2 miles at the gym.,True,1,,exercise,24,USA,m,single,n
250,72516,655,3m,I defined a better fitness goal.,I defined a better fitness goal.,True,1,exercise,exercise,24,USA,m,single,n
251,35968,222,24h,I went to Yoga and Meditaion class.,I went to Yoga and Meditaion class.,True,1,,exercise,26,IND,f,single,n
252,38624,222,24h,I went to Yoga Class.,I went to Yoga Class.,True,1,,exercise,26,IND,f,single,n
253,42851,222,24h,I went to Yoga and Meditation class.,I went to Yoga and Meditation class.,True,1,,exercise,26,IND,f,single,n
254,73771,222,3m,"I went to Yoga, meditation class and relax my mind.","I went to Yoga, meditation class and relax my mind.",True,1,,exercise,26,IND,f,single,n
255,112400,222,24h,I WENT TO RUNNING.,I WENT TO RUNNING.,True,1,,exercise,26,IND,f,single,n
256,36064,2274,24h,When I was jogging in the park.,When I was jogging in the park.,True,1,,exercise,25,IND,m,single,n
257,53539,2274,24h,When I was jogging in the park.,When I was jogging in the park.,True,1,,exercise,25,IND,m,single,n
258,36184,289,24h,Purchased a Bicycle for exercising and keep my body fit.,Purchased a Bicycle for exercising and keep my body fit.,True,1,exercise,exercise,31,IND,m,single,n
259,36639,289,24h,Purchased a Bicycle for exercising and keep my body fit.,Purchased a Bicycle for exercising and keep my body fit.,True,1,exercise,exercise,31,IND,m,single,n
260,42192,289,24h,Purchased a Bicycle for exercising and keep my body fit.,Purchased a Bicycle for exercising and keep my body fit.,True,1,exercise,exercise,31,IND,m,single,n
261,44389,289,24h,Purchased a Bicycle for exercising and keep my body fit.,Purchased a Bicycle for exercising and keep my body fit.,True,1,exercise,exercise,31,IND,m,single,n
262,51658,289,24h,Purchased a Bicycle for exercising purpose and keep my body healthy.,Purchased a Bicycle for exercising purpose and keep my body healthy.,True,1,,exercise,31,IND,m,single,n
263,54604,289,24h,Purchased a Bicycle for exercising and keep my body healthy.,Purchased a Bicycle for exercising and keep my body healthy.,True,1,,exercise,31,IND,m,single,n
264,68792,289,3m,Purchased a Bicycle for exercising and keep my body fit.,Purchased a Bicycle for exercising and keep my body fit.,True,1,exercise,exercise,31,IND,m,single,n
